dbq_prd_type,website_name,competence_date,brand,product_code,country_code,currency_code,price,CategoryCode,title,sizes,colors,img_url,item_url
E0003,United Kingdom - H&M,2024-03-03,H&M,1075733_group_001_en_gb,44,GBP,£17.99,kids_olderboys_clothing_trousersjeans_jeans_joggers,Comfort Stretch denim joggers,"11Y,12Y,14Y,14Y+,9Y,10Y,8Y,13Y","Light denim blue,Beige,Denim blue",https://image.hm.com/assets/hm/1a/ef/1aef0440f1f3aaef7989604ee3ec1b44efd969cf.jpg,https://www2.hm.com//en_gb/productpage.1075733001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1224378_group_002_en_gb,44,GBP,£12.99,kids_boys_clothing_jumperssweatshirts_hoodies,Text-motif hoodie,"2Y,6Y,1Y,9Y,8Y,4Y,7Y,3Y,5Y,10Y",Light grey marl/Paris,https://image.hm.com/assets/hm/7e/c2/7ec201c9c1efd4a1406cfdcf90d39d48e147b54d.jpg,https://www2.hm.com//en_gb/productpage.1224378002.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1209387_group_001_en_gb,44,GBP,£37.00,kids_clothing_trousersjeans_joggerssweatpants,Metallic Frill Trousers,"1Y,6Y,9Y,10Y,4Y,7Y,5Y,2Y,8Y",Grey,https://image.hm.com/assets/006/48/37/48377c137080ebec83a7812551c73a0d96044eb6.jpg,https://www2.hm.com//en_gb/productpage.1209387001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1212704_group_001_en_gb,44,GBP,£37.00,kids_boys_clothing_trousersjeans_jeans,Regular Stretch Jeans,"3Y,8Y,9Y,7Y,5Y,4Y,10Y,2Y,1Y,6Y",Mid Blue,https://image.hm.com/assets/006/28/9c/289c07b08c61ccf6b9ad44a66b85689ae5896633.jpg,https://www2.hm.com//en_gb/productpage.1212704001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1215622_group_003_en_gb,44,GBP,£37.00,kids_girls_clothing_trousersjeans_jeans_relaxed,Pull-On Denim Trousers,"7Y,3Y,8Y,1Y,9Y,6Y,5Y,4Y,2Y,10Y","Ecru,Dusty Pink",https://image.hm.com/assets/006/7f/3a/7f3a5286faa0c1c0e92a1e1b34cdfdf5707a67dc.jpg,https://www2.hm.com//en_gb/productpage.1215622003.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1211162_group_001_en_gb,44,GBP,£15.00,kids_girls_clothing_sockstights_tights,Ribbed Cotton Tights,"9Y,10Y,8Y",Orange,https://image.hm.com/assets/006/aa/e9/aae912aa38de483afd4b1a12355d62e90cfea308.jpg,https://www2.hm.com//en_gb/productpage.1211162001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,1195677_group_001_en_gb,44,GBP,£5.99,kids_oldergirls_accessories,Temporary hand tattoos,,"White/Skeleton hands,Black/Cobweb",https://image.hm.com/assets/hm/39/f5/39f5130f4e426171232203dc4f5e05abce09e5ea.jpg,https://www2.hm.com//en_gb/productpage.1195677001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1203144_group_001_en_gb,44,GBP,£27.00,kids_boys_clothing_tshirtsshirts_shirts_longsleeve,Oxford Shirt,"4Y,8Y,3Y,6Y,10Y,2Y,7Y,5Y,9Y",White,https://image.hm.com/assets/006/96/1d/961df91141a14987a48d341ea43b93a4c9febfee.jpg,https://www2.hm.com//en_gb/productpage.1203144001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1213622_group_001_en_gb,44,GBP,£42.00,kids_boys_clothing_tshirtsshirts_shirts_longsleeve,Hickory Overshirt,"6Y,1Y,10Y,9Y,4Y,2Y,7Y,8Y,3Y,5Y",Khaki Green,https://image.hm.com/assets/006/25/81/2581372a3e037783882eda00a3b099fffc9e6129.jpg,https://www2.hm.com//en_gb/productpage.1213622001.html
E0003,United Kingdom - H&M,2024-03-03,ARKET,1165409_group_001_en_gb,44,GBP,£39.00,kids_boys_clothing_tshirtsshirts_shirts_longsleeve,Twill Overshirt,"4Y,10Y,9Y,6Y,7Y,5Y,8Y",Blue/White,https://image.hm.com/assets/006/ed/e9/ede91c9d06bb1995e955560e017a206e92a02a3e.jpg,https://www2.hm.com//en_gb/productpage.1165409001.html
E0003,United Kingdom - H&M,2024-03-03,H&M,0806139_group_001_en_gb,44,GBP,£19.99,kids_girls_clothing_topstshirts_tshirts,7-pack printed T-shirts,"1Y,2Y",Multicoloured/Days of the week,https://image.hm.com/assets/hm/c6/0d/c60d409a690212f9ad69c49c35edb17e3693f62d.jpg,https://www2.hm.com//en_gb/productpage.0806139001.html
